clusterno,,docNo,raw_doc
48,91,340,레몬향이 나면서도 맥주맛이 나서 좋다
48,92,7777,마시면 부드럽다 시원하다. 전문점도 있다.
48,93,6393,그냥 자주사먹는다
48,94,2107,과일맛이 나서 좋음
48,95,2806,가장 흔하게 많이 들었던 이름..
48,96,5561,대표브렌드라서
48,97,8583,어딜가든 쉽게 구입가능하며 맥주이름이 눈에 확튀어서 구매하기가 쉽다
48,98,5381,깔끔하고 시크한매력
48,99,4835,뒷맛이 시원하다
48,100,1040,맛있고 병이 이뻐서
48,101,7722,뒤끝이 좋은것 같다
48,102,4736,시원시원해 보이는 글씨체
48,103,1443,깔끔하고 맛이 담백하다
48,104,9344,그냥 평범하고 괜찮아서
48,105,7797,술이 목에 넘어갈때 느껴지는 따가움같은것이 별로 없었고  부드럽게 잘 넘어가서 마시기에 너무 좋았습니다.  시원하게 해서 먹으니깐 끝내줘요~^^
48,106,4329,어디서나 살수있고 저렴   톡쏘는 느낌이 좋다
48,107,7293,칼로리가 낮은것 같고 맥주맛이 산뜻 해서
48,108,7827,맛이 깔끔하다고 생각합니다.
48,109,1242,해외갈때 비행기에서 줘서
48,110,2299,호가든은 맥주거품이 부드럽고   향이 박하향이 나서 좋습니다.
48,111,5835,하이트 맥주 맛이 좋아서
48,112,2456,저렴하고 어디서나 구입이 가능해서
48,113,7881,시원한 보리맛이 날것 같음
48,114,8085,가장 많이 팔고 그냥 잘 시키는 맥주
48,115,6568,마실때 맛이좋습니다
48,116,1909,오랜 옛날부터 있어서 친숙함
48,117,2306,먹어도 배가 덜 부르고 깔끔한듯
48,118,6605,대표적인맥주
48,119,9407,밖에서 먹을 때 모양이 예쁘다
48,120,6326,가격도 저렴하고 입맛에 잘 맞다...  시중에 어딜가나 작은슈퍼에도 다 판매중이라 더욱 구입하기 쉽다
48,121,1124,가격도 적당하고 맥주가 부드러워서 좋음
48,122,8928,순하고 목넘김이 부드럽고 뒤끝이 깔끔하고 많이 마셔도 다음날 숙취가 별로 없다
48,123,4840,먹기에 편하고 부드럽다. 부담없이 먹을수있다
48,124,4675,"목넘김이 좋고, 어디서나 쉽게 구입이 가능하다."
48,125,1280,향기 독특하고 좋다
48,126,2592,최근 맥주중에 가장 깔끔한 맛이 나서 선호합니다
48,127,5565,신선하고 깔끔하다
48,128,5278,가장 많이 들어보고 모든 식당에 있다  그리고 가장 먼저 생각난다  맥주를 주문하면 하이트가 나온다
48,129,3465,KGB는 과일맛이 나서 먹기 부담스럽지도 않고  술을 먹는다는 분위기는 있기 때문에 즐긴다
48,130,6216,맛이 깔끔하고 맛있음
48,131,3732,비싸지만 맛있어요
48,132,9391,아사히 맥주맛이 좋아서
48,133,8854,너무 쓰지 않고 시원하게 넘어가는 맛이 좋아서
48,134,1003,힘이 있어보이고 조금 쌉싸르한 맛이 좋다.
48,135,6849,맥스의 맛이 좋고 패키지디자인이 예뻐서
48,136,7339,요즘 뜨고 맛있다
48,137,1930,가격도 저렴하고 다른국내 맥주에 비해 맥아가 많이 들어가서
48,138,1276,맛이 깔끔하고 가장 자주애용하는 브랜드라서
48,139,7808,오래되고 가장 흔해서
48,140,7219,시원함 먹으면 끝남
48,141,3327,가장 부드럽게 잘 넘어가고 구입하기 편리하다.가격도 적당합니다.
48,142,543,목넘김이 깔끔하고 시원하다. 기분탓인지 술마신뒤 해독도 잘되는것같다.
48,143,3674,상품보다는 먹을때 부르럽게 넘어간는 것이 좋음
48,144,171,맥주 하면 하이트만 먹어서..^^
48,145,5516,목넘김도 좋고 마시고 난 뒤에 산뜻한 느낌이 좋음
48,146,5051,멋있게 생겼다
48,147,6790,"초록색의 산뜻함, 산뜻한 맛 여성들이 조아라하는 맥주"
48,148,6040,시원하고 맛있다 거픔이 오래감
48,149,6630,"지인들이 많이 먹고, 시원한 맛이 강하고 구수함"
48,150,1150,가장 가까운데서 흔히 찾을수 있고 젊은세대의 맥주라는 이미지가 강함
48,151,4208,다른거보다 맛이 너무 깔끔한게 제일매력  집에선 이거만 마신다
48,152,4455,패키지가 일단 이쁘고  정말 맛있다..  목넘김도 좋고 적당한 쓴맛이 맛있다.  
48,153,6329,뒤맛이 깔끔하고 보리의 향이 연해서 조타
48,154,1966,다른 맥주는 좀 심심한데 레드는 독한 게 내 취향에 맞다
48,155,8079,맛이 시원하고 뒤끝이 없다
48,156,2357,맛과 병모양
48,157,2131,늘 즐겨먹던 맥주라서
48,158,2596,세련되보임
48,159,8965,구수한 흑맥주맛이요
48,160,8017,어딜가나 흔히 판매하고 먹던거라서
48,161,647,맛이 약간 톡쏘면서 부드러운 보리맛이 나서
48,162,9705,가장 무난한 맛과 가장 구매하기 쉽고 어디서든 다 팔기 때문에..
48,163,3725,KGB 병이 이쁘고 맛도 괜찮다.
48,164,2422,맥주 맛이 좋고 맥주 중에서 제일 괜찮다
48,165,5928,약간 단 맛이 나서 맛있음
48,166,4317,어릴때부터 많이 봐와서 친숙하다
48,167,9428,맥주맛이 신선하다
48,168,8692,프리미엄 몰츠맛이 깔끔해서
48,169,1224,가격이 저렴하고 여러가지 맛이 있다.일본에서 가장 즐겨마셨던 맥주이다.
48,170,6280,마실때 맥주맛이 좋아서
48,171,5183,맛이 시원하고 담백함
48,172,24,맛이 독특하고 맛있다
48,173,61,칵테일맛이라서
48,174,7478,맛- 비교적 신맛이 안나고 고소함
48,175,1153,그냥 즐겨 먹는다.
48,176,544,부드러운 맛이 있고 목넘김이 좋은 적당한 독한느낌이 있습니다
48,177,5352,맛이 좋다. 하이네켄께 맛있다.
48,178,4806,맥주맛. 병 모양
48,179,5775,가장 대중적이고 오랫동안 마셔왔다. 가격도 저렴해 쉽게 구입할 수 있고 친구나 가족끼리 즐기기 가장 일반적인 맥주이다.
48,180,1267,"끝 맛이 깔끔해서,국내 제품 중 가장 깔끔한 것 같다."
48,181,344,부드럽고 맥주특유의 맛이 많이 나서 좋은거 같다.
48,182,2765,"맛있어요, 아사히보다 싸요"
48,183,6756,맛있다 시원하다
48,184,6381,먹었을 때 깔끔하고 맛있다  오래 먹어도 덜 질린다  시원하다  탄산이 오래간다  
48,185,1331,술을 잘 못마시는데 너무 독하지 않고 맛있어요.
48,186,595,맛있다. 친근하다.
48,187,935,가장 친근하게 즐기면서도 맛이 좋다
48,188,5119,맛이 진하고 독특한 맛이 있다. 목넘김이 부드럽다.
48,189,3894,가격도 적당하고 부드러워서 좋다
48,190,78,시원해 보이고.. 선전도 경쾌하고 좋아서..
48,191,10164,젊은 세대들이 좋아하는 맥주라서
48,192,6176,맛이 고소함이 많이 느껴지고 늘 즐겨먹던거라 바꾸지 않았다
48,193,7980,심플하고 시원해보인다
48,194,9089,"저렴한 가격에 비해 맛이 훌륭함 

거품이 풍부하고 부드러우며 뒷맛이 깔끔해서 좋음"
48,195,8065,"맛있어서, 깔끔해서"
48,196,9963,맛의 뒤끝이 깔끔함
48,197,1653,무난하고 친숙해서
48,198,7235,맛도그런대로괜찮고 인지도가 좋아서
48,199,6010,시원하고 톡쏘는 구수한맛
48,200,10331,"독특한맛,질리지않는맛"
48,201,3222,과일맛이 나서 음료처럼 부담스럽지않게 마실 수 있고 맛있다.
48,202,3901,심플하고 강렬
48,203,5318,"뒷맛이 깔끔하고, 시원하고 부드럽다.  그리고 많은 사람들이 아사히 맥주가 좋다는 이야기를 많이들어서 좋아졌다."
48,204,4372,톡 쏘는 맛과 끝에 구수한 맛이 쉬원해서 좋다
48,205,8228,병맥으로 마셨을때 가장 부담없고 시원한 느낌으로 마실수 있음.
48,206,4690,"광고를 보면 정말 맥주가 먹고 싶을 정도로 시원하게 잘 표현하였고, 마실때 실제로도 시원하고 청량하다."
48,207,4448,값이 저렴하고 맛이 깔끔하다
48,208,8322,구립하기 편하고 타사와는 맛이 미묘하게 차이난다 마실때 목에서의 시원함이 느껴진다.
48,209,10226,맥주가 달콤함
48,210,7700,맛이 깔끔하기 때문에.. 간혹 비릿한 맛이 나는 맥주들이 있고.. 더구나 김이 빠지면 진짜 맛없는데 그런데도 먹을만해서..
48,211,7280,"가볍고 상큼하다. 주로 맥주는 여름철 등에 시원함을 느끼기 위해 마시거나 치킨 등 무거운 음식을 먹을 때 같이 마시는 경우가 많은데, 가볍고 시원해서 좋다. 레몬 향도 취향에 맞는다."
48,212,4323,드라이 해보인다
48,213,7491,맛있다 시원하다
48,214,2852,부담 안 되고 마시기 편해서.
48,215,3474,깔끔하게 넘어간다
48,216,10240,깔끔하게 떨어지는 끝 맛이 좋다
48,217,1409,맛이 적당히 풍부하고 청량감도 적당하다   두맛의 균형이 내 입맛에 적절하다  그리고 가격이 다른 좋아하는 외산 맥주에 비해 저렴하다
48,218,3478,구입이 용이함.
48,219,2495,도수가 쎄지않고 맛있어서
48,220,1139,술임에도 불구하고 향도 좋고 맛도 좋음    맥주를 맛으로 먹는데  쓴맛이 안나서 좋음
48,221,6110,"대중적이고 저렴한 브랜드, 친숙한느낌, 하이트에 비해 청량감이 있음"
48,222,4867,시원하고 맛있고 보리맛이 안나서 좋아요. 끝맛이 좋아요
48,223,1797,고구마맛같은 고소한 맛이 좋아서
48,224,4293,가격이 저렴하고 어디서든 살수 있따.
48,225,6632,자주 먹다보니까 친숙해졌고 친숙해지다 보니 계속먹게되고  그러다보니 좋아하게됬습니다.
48,226,2270,맛이 좋아서이고 즐겨먹던 거라서
48,227,4058,맥주 자체의 맛이 많이 쓰지 않아 좋다
48,228,1233,향이깊고 진한맛이 나고 끝맛이 독특함
48,229,7781,친근함 깔끔함
48,230,6415,맛이 독특한데  약간 새콤하면서 시원함이 좋다.
48,231,6626,파는곳이 집에서 가까움
48,232,8814,마실때 시원해서
48,233,8155,고급스럽고 시원해 보인다 일본맥주다
48,234,5170,시중에서 흔하게볼수있으며 가격이 대체로 저렴한편임  특히 자주가는 치킨집에경우 대부분 카스를 판매함
48,235,9328,톡쏘는 짜릿함과 시원함
48,236,6234,프리미엄 맥주 브랜드 느낌이 나서
48,237,5049,가격이 수입맥주에 비해 저렴하고 국내 맥주 중에 맛이 제일 좋아서
48,238,3629,"산뜻하고 깔끔, 시원해서 입맛에 맞는다"
48,239,6959,맛이 부드럽고 좋아서 구매를 하게 됩니다.
48,240,6564,어딜가나 팔아서
48,241,3157,맛이 깔끔하고 주변 사람들과 즐기기에 충분히 매력이 있다.
48,242,2296,금색으로 귀품있어 보임
48,243,10107,시원하다. 어디에서든 마실 수 있다. 가격이 적당하다.
48,244,6839,"맛이 깔끔하고, 목넘김이 시원한 느낌  브랜드 자체가 믿을 만하고,   전통있어서, 신뢰가 간다."
48,245,3374,죽 마시고 나서 목이 찌릿하니 톡 쏘는 맛이 좋고 씁쓸한 맛이 나서 좋다
48,246,5897,심심하지않다
48,247,938,풍부한 맛이 일품인 흑맥주  거품의 매력에 빠지면 헤어나올 수 없음
48,248,5907,쓴맛이 별로 없이 술술 넘어간다
48,249,731,가장 접하기 쉽고 술집에가면 어느곳에나 있기때문에    가격도 저렴함
48,250,10030,톡하고 쏘는 맛이랑 시원한 하이트의 짜릿함~
48,251,9800,어딜가든 있음
48,252,8815,늘 즐겨먹던거라서 그냥 흔하게 먹음
48,253,1477,맛있고 병이랑도 잘 어울려서
48,254,8336,"맛도 목넘김이 부드럽고, 적당한 양에 특히나 병맥주의 모양과 디자인이 맘에 들어 부담없이 마시게 된다"
48,255,3805,상큼하고 다름 맥주보다 시원해보인다
48,256,7418,엔젤링  맛  광고효과  시원함  산뜻함
48,257,9440,톡쏘는 맛이 좋다.   예전부터 먹었다.  친숙하다.
48,258,2014,저렴하고 맛이 깔끔하고 쓴 맛을 싫어하는데 쓴 맛이 별로 느껴지지 않는다
48,259,7402,중국에서 유학하던시절에 자주접해서 마시던 버릇이 있었음  가격도 저렴하고 맛도 뛰어남
48,260,5769,하우스 맥주 같은 부드러운 맛이 나서
48,261,4856,맛있다 과즙맛이 나서
48,262,7109,시원해 보이는 이미지
48,263,5032,시원하고 톡쏘는 매력이 있어서
48,264,4678,저렴한 가격에 맛도 괜찮고 구매하기도 쉽다
48,265,3992,달고 맛있다고 생각한다
48,266,8694,"여성들을 위한 맥주, 장미향이 나 좋다"
48,267,1884,시원하고 뒷맛이 있음
48,268,1076,시원해보인다  디자인이이쁘다
48,269,5394,바탕 노란 색이 맥주를 상징하여 맥주를 먹고 싶게끔 해서
48,270,5424,맛과 향이 탁월하고 가격이 저렴하다(필리핀 현지가격)
48,271,8940,딱쏘는맛이 깔끔하고 맛있다
48,272,8991,맥주의 깊은맛이 나서
48,273,7846,목넘김이 부드럽고 삿포로의 독특한 맛 때문
48,274,1664,시원해보이고 젊음이 느껴져서
48,275,8933,이국적인 맛이 좋습니다.
48,276,1507,보리향이 가득하고 맛이 깔끔하다
48,277,8287,일단 맛이 시원하고 톡쏘는 맛이 좋다. 수입맥주도 맛있긴 한데 가격적인 면에서 싸고 괜찮음.
48,278,962,맛이 깔끔하고 가장 대중적으로 구매가능
48,279,5938,"아사히 맥주는 보통 캔맥주로 구매하여 많이 먹습니다.  헌데, 다른 맥주와는 달리 목넘김이 매우 부드럽고 시원하여 구매합니다. 캔의 디자인도 매우 깔끔합니다."
48,280,3447,친숙하다.  시원하다
48,281,5238,옥수수향과 맛이 나서 부드럽다  병매주로 먹게되는 경우 꼭 먹는다
48,282,4020,남자의 맥주라고나 할까
48,283,8083,맛있고 상큼하고 시원하니까
48,284,1123,"병모양도 호감이 가며, 맛이 좋다"
48,285,6940,병 모양도 이쁘고 맛이 좋아서
48,286,5563,"학창시절 부터 가장 많이 마셔왔고  청량한 맛이 내가 가장 좋아하는 맛이다.  텁텁한 맛이 전혀 없어서 좋다.  부담없이 오래, 많이 마실수 있다."
48,287,9713,맛이 좋고 세계맥주 1 2위를 다툼
48,288,1088,시원하다  탄산의 목 찌름이 좋다
48,289,8329,더 시원하고 오래가는 듯해서
48,290,3100,라이트라서 왠지 부담이 적다.
48,291,6741,다른맥주보다 맛이 시원하고 깔끔한것같고 가격이 저렴해서 쉽게 구입해서먹을수있다
48,292,3319,맥주라기보다는 음료수 같은 기분으로 산뜻하게 먹을 수 있어서 좋다
48,293,7211,첫번째로 국내주류기 때문에 가격이 저렴합니다.  오비처럼 너무 밀냄새가 나지도 않고 하이트처럼 물냄새가 심하지도 않는 딱 중간맛이라 선호합니다.
48,294,2928,심플하고 큼직큼직한게 예쁩니다
48,295,9885,가장 흔하고 친근한 맥주이니까
48,296,6747,맛이 깔끔함  병의 디자인이 좋음  
48,297,10124,풍미가 좋고 목넘김이 좋다. 마실 떄 부담이 덜 된다
48,298,1494,마실때 맛이 가장 좋다.
48,299,4501,광고도 많이 봤고  맛있고 값도 비교적 저렴해서
48,300,9441,"레몬향이 매우 미세하게 나지만, 다른 맥주와는 달리 과일향이 나서 좋다."
48,301,5128,거품이 나며 부드러운 맛이 나서 먹기가 편하고 맛있어요~
48,302,7141,목넘김이 부드럽고 맛은 독하진 않지만 도수는 꽤 높은편이라 좋아합니다.
48,303,7536,알싸한 보리향이 좋다  뒷맛도 깔끔하고..
48,304,1696,어딜가나 있어서
48,305,853,상대적으로 저렴한 가격에  비교적 풍성한 맛을 느낄수 있고  어딜 가도 구입하거나 주문할 수 있다.
48,306,5402,가장 오랫동안 눈에 익고 시원해보임
48,307,2992,부드러움 목넘김과 맥주의 씁쓸한 맛이 다른 맥주와는 조금 다른 독특한 맛인데 개인적으로 매우 맛있다고 느껴져 매우 좋아한다.
48,308,4210,맛있고 시원하고 탄산이 가득
48,309,7637,저렴하기도하고 슈퍼등 구하기가 제일 쉽다  
48,310,558,뭔가 맑아보임
48,311,1275,시원한이미지와 마실때 목넘김이 좋아서
48,312,8697,소주랑 섞어 먹었을때 맛있다
48,313,5930,맛이 풍부하고 그냥 편히 즐겨먹을 수 있는 맥주다
48,314,107,흰색 배경에 노란색 별모양이 눈에 확들어옴
48,315,2155,"맛있고 

전통있고 세계적"
48,316,6780,시원하고  특히 요즘은 광고효과때문
48,317,6171,즐겨찾는 맥주 임으로
48,318,7795,즐겨 먹어기떄문에
48,319,9229,저렴한 가격에 비해 외국 맥주에 뒤지지 않은 맛을 가지고 있다.
48,320,4200,시원하고 뒷맛이 좋다 그리고 목넘김이 풍부하다
48,321,7290,너무 톡쏘지 않고 적당히 시원한 맛이 나서
48,322,6090,맛이 깔끔하고 맛있음
48,323,1921,디자인이독특해서
48,324,3438,맛이 좋아서..레몬맛..ㅎ 포장지도 산뜻하고 강렬함
48,325,1732,향도 풍부하고 끝맛이 깔끔하다. 거품이 잘 사그라들지않아 신선하다는점.
48,326,4362,거품이 부드럽고 맛은 깔끔하다  다른 맥주와 다른 독특한 향을 느낄수 있다
48,327,10249,"시원하고, 깔끔한 맛  구매할 수 있는 곳이 많음"
48,328,3683,고풍있어 보인다
48,329,5255,맥주맛이 깔끔하고 가격이 저렴한 편이다  개인적으로 느끼기에 뒷끝도 없다
48,330,5297,맛이 깊고 부드러운 편이고 가격이 적정하다. 가볍게 즐기기 좋다.
48,331,4740,항상즐겨먹는거라 다른건 입에 잘..
48,332,443,편의점 등 기타 슈퍼에서 구입하기가 편하고 우선 익숙해서 손이 가는 제품입니다. 가격도 수입 맥주에 비해 저렴한 편이고 맥주의 맛에도 노출이 많이 된 편이라 가장 선호하는 맥주입니다.
48,333,5214,수입맥주에 비해 가격도 저렴하고 맛과 청량감이 좋아서 즐겨 마신다.
48,334,3454,맛이 달콤해서 잘 넘어간다.
48,335,8888,대중적인 부드러운 맛  합리적인 가격
48,336,5937,처음 보는순간 시원해보이고 화려하지안으면서 깔금하기때문인것같아요
48,337,4926,세계적으로 알아주고 끝맛이 시원해서?
48,338,4899,맛이 깔끔해서 즐겨찾는다.
48,339,2594,오래된 전통
48,340,4975,"가격이 저렴한 편이고, 하이트에 비해 톡쏘는 맛이 더 강하며 맛이 더 좋음"
48,341,4612,병 모양이 맘에들고 맛있어서
48,342,1270,톡 쏘며 목젖을 타고 넘어가는 향기가 좋다
48,343,10079,나에게 가장 친숙한 맥주이다.
48,344,9745,선택지에 있는 맥주 중에서 가장 입에 맞는 맥주라서
48,345,7934,눈에 확.... 힘있어 보임
48,346,8305,다른 맥주들과 달리 맛이 좋고 음료와 가까운 느낌도 있어서 좋아합니다.
48,347,9350,저렴하면서 탄산이 강하지 않고 목넘김이 괜찮다
48,348,4966,맥주의 특유의 부드러움과 시원한 탄산느낌이 감칠맛이 나서 선호함
48,349,3978,보리향이 덜나고 덜 자극적이라서
48,350,5281,흑맥주가 고소하다
48,351,1712,이름도 쉽고 많이 자주 봐서 친숙하다
48,352,3720,값이 적당하고 맛도 그에 못지 않게 괜찮다
49,0,9128,이름에서 느껴지는 고급스러움
49,1,7999,생동감이 느껴져서
49,2,8186,부드럽고 맛이 좋다. 한국의 맥주는 거의 비슷하게 느껴지지만    기린을 마실때는 다른 맛을 느낄수 있어서 좋다.
49,3,9396,이름자체에서도 청량감이 느껴져서
49,4,10105,로고에서 느껴지는 산뜻함이 마음에 듦.
49,5,9082,보리맛이 가장 강하게 느껴진다
49,6,9731,힘찬 기운이 느껴지는듯해서
49,7,6550,맛이 맹하지 않고 깊은맛이 느껴진다.
49,8,8403,카아~~~스 입에 달라붙는 브랜드명과 시원함이 느껴져서
49,9,2342,부드럽고 덜 쓰고   탄산이 적당해서 맥주맛이 더 풍부하게 느껴진다
49,10,5053,맛있다.  흑맥주의 깊은 맛이 느껴진다. 부드럽다.
49,11,5160,확실하게 느껴지는 맛. 강렬함
49,12,9926,탄산이 적게 느껴서저 제일 맛잇는거 같다
49,13,7209,약간의 단맛이 느껴진다
49,14,978,걸쭉한 호프의 맛이 느껴져서 좋다.
49,15,551,강한맛과 부드러움이 느껴진다
49,16,296,톡소는 맛을 느끼게 해줘서
49,17,7093,목넘김이 부드럽게 느껴진다
49,18,2037,목넘김이 좋고 구수한맛을느낄수 있음
49,19,7609,"대표적으로 카스를많이들 먹고, 카스에만 느껴지는 맛이 좋다."
49,20,4903,부드러운 크림이 느껴지면서도 깊은 풍취가 있음.
49,21,3770,새로운 브랜드로 신선함이 느껴져서
49,22,8264,맛있다. 거품이 부드럽고 느끼하고 풍부한 맛이 난다. 고소하다.
49,23,8615,맛이 부드럽고 우리나라 맥주에선 느끼지 못하는 편한 맛이다.  톡쏘는 맛이 적어 목넘김이 좋다.
49,24,1834,인생의 쓴맛을 느낄수 있어서
49,25,7734,친구들과 한잔할때 시원함 을 느낀다
49,26,3106,부드러우면 맥주 특유의 맛이 잘 느껴저서
49,27,1415,맥주 맛이 부드럽게 느껴진다
49,28,4432,상표에서 호가든의 맛처럼 부드러움이 느껴짐
49,29,4610,김수현이 등장해서 신나는 모습이~ 젊음을 느끼게함
49,30,1749,브랜드네임에서 시원함이 느껴져 맥주를 마시고 싶을 때 가장 먼저 생각이 난다. 청량감 느껴지는 광고.
49,31,5480,고소한 보리맛이 가장 강하게 느껴지는 맥주다.
49,32,6764,가장 맛있다고 느끼기 때문.
49,33,4371,젊음이 느껴지기 때문이다
49,34,88,마실때의 풍미가 느껴짐  
49,35,8829,친근하게 느껴지고 젊은 감각이 느껴진다
49,36,9848,뒷맛이 씁스레하고 깊은 맛이 느껴져서  그리고 네덜란드 상표라서
49,37,9062,아사히의 약간 묵직한 느끼의 맛을 좋아함
49,38,5166,"밀러를 마셨을 때, 여타 맥주와는 다르게 온 미각을 채우는 풍부함을 느낄수 있고 마시고 난 다음에도 다른 맥주에서 느껴지는 느끼함, 비릿함이 전혀 없다."
49,39,6577,부드러운 맛이 있고 입에 넣었을때 풍부함이 느껴진다
49,40,5584,발음자체에서 느껴지는 시원함~
50,0,6428,한국 브랜드 중에 가장 신뢰성이 있다
50,1,1914,익숙한 브랜드이고 대중적인 브랜드  어딜가든 다 있고 어렸을때부터 많이 먹었던 맥주입니다.
50,2,6007,맛있어서 브랜드도 좋아보임
50,3,3090,브랜드 이미지 및 맛이 좋다는 소문에 의한 선호도
50,4,1063,일본브랜드이기 때문이다.
50,5,811,유명한 브랜드도 한몫을 하지만 맛도 상쾌하다.
50,6,8956,브랜드인지도도 높고 젤 깔끔하고 광고도 젤 마니 생각난다
50,7,8389,시원하고 깨끗한 맛과 브랜드도 마음에 들어서
50,8,6205,무엇보다 맛이가장좋고 브랜드이미지가 젊고 감각있음
50,9,3600,맛이 풍부하고 믿음이 가는 브랜드
50,10,1386,자주 먹는 브랜드의 제품이다.
50,11,8734,맥주맛이 좋고 브랜드가 젊고 감각적인 느낌이라서
50,12,8091,익숙한 브랜드이고  친구들이 많이먹어서
50,13,2080,가장 대중적인 브랜드인것 같고 향이 강하지 않아 좋다.
50,14,10143,대중적이고...  예전부터..즐겨먹었던 브랜드
50,15,8213,브랜드 이미지가 깔끔하다.  맛은 솔직히 잘 모르겠는데 브랜드 이미지 때문에 호감이 간다.
50,16,1989,국내기업 브랜드
50,17,998,가벼운 즐거운 느낌을 주는 브랜드라서
50,18,4415,브랜드 이름이 좋아서
50,19,5556,"맛, 브랜드명"
50,20,3917,꾸준히 먹는 브랜드라서
50,21,4090,오래된 브랜드이고 구입하는 곳에 가면 가장 잘 진열되어있었음
50,22,5438,브랜드가 고급스럽고 맛도 부드럽고  분위기 있음
50,23,9181,"국산 브랜드이고, 국산 중에서 가장 맛이 진하고 깔끔하다."
50,24,8107,그냥 손이 가는 브랜드이다
50,25,2612,"오랜역사와 네델란드 브랜드 이기 때문에, 맛도 상당히 좋다"
50,26,5193,대표 브랜드라고 생각해서
50,27,3307,일본에 있을때 자주 먹었던  브랜드라서
50,28,1472,기존에 마시던 브랜드
50,29,1610,"맛이 깔끔하다, 오래전부터 있어왔던 브랜드라 믿음이 간다. 정감이 있다"
50,30,9085,맛과 디자인 그리고 브랜드
50,31,9857,국내 브랜드에 맛이 제일 나아서
50,32,8106,한국브랜드라서
50,33,7783,맥주를 처음접해본 브랜드이고 우리나라에서 오랜전통있는 브랜드로 생각한다.
50,34,4023,축구와 연관 브랜드
50,35,8509,브랜드의 이미지와 맛  캔 디자인 등
50,36,9782,계속 지속적으로 음용했던 브랜드이기 때문
50,37,5016,여성들이 조아하는 브랜드이다 맛이 깔끔하다
50,38,6737,그냥 제일먼전 나와서 알고 있는 브랜드라 먹게 되고 좋아하게 됐음
50,39,10121,브랜드
50,40,9549,맛이 좋고 브랜드가 잘 알려져서
50,41,4797,깔끌하고 시원한 맛과 좋은 브랜드 이미지
50,42,6716,브랜드 네임이나 디자인이 좋음
50,43,79,예전부터 먹어왔던 브랜드이고 맛이 좋다
51,0,6448,깔끔한맛으로가볍게즐기기좋다
51,1,9673,가볍고 깔끔해서
51,2,6232,맛이 강하지 않아서 가볍게 마시기에 좋다
51,3,6274,탄산이 많이 들어가 있어서 가볍게 마실 수 있다.
51,4,793,쓰지않고 부드러우며 가볍게 마실수 있어서
51,5,2572,깔끔하고 가벼운 느낌이 좋다
51,6,1143,가볍게 마실 수 있어서
51,7,6785,가볍게 마시기좋고 맛이 깔끔하며 라이트라서 다이어트에 도움이 되지 않을까하는 막연한 생각에 마십니다
51,8,8249,가볍게 마시지 좋을 것 같은 느낌
51,9,7938,맛이 너무 무겁지않고 가벼워서 좋다.  시원하게 간단하게 마시기에 좋은것 같다.
51,10,1883,맛이 깔끔하고 가볍다.
51,11,8239,맛이 깔끔하고 칼로리도 가벼워서 좋다
51,12,5505,깔끔한맛 가벼움
51,13,488,맛있기때문에. 끝맛이 다른것보다 가볍고 무겁지않다. 깔끔하다 맛이
51,14,8652,1차로 마시기에 맛도 진하고 2차로 마시기에 가볍기도함
51,15,6509,끝맛이 가벼운듯 깔끔하다
51,16,1517,맥주가 무겁지 않고 맛이 가볍다   산뜻하게 마시기 가장 좋다
51,17,4726,가볍고 깔끔해서
51,18,6386,가볍고 깔끔하고 톡쏘는 맛이 좋다
51,19,9048,칼로리도낮고 부담감없이 가볍게 마실수 있다
51,20,2257,제일많이접할수있고 가볍게마실수있어서
51,21,7839,달콤해서 음료 대신 가볍게 마시기 좋다
51,22,2123,순해서 가볍게 마시기 좋음
51,23,1504,라이트라서 가볍게 마실 수 있음
51,24,74,술같지 않아서 가볍게 마시기 좋다
51,25,7271,부드럽고 가볍게 마시기 좋다
52,0,578,다른 맥주와 다르게 맛이 깔끔하다
52,1,4551,맥주맛이 다른 맥주와 다르게 상큼하고 깔끔한 맛이 좋다.
52,2,7733,대중적이고 일반 사람들이 가장 많이 찾는 맥주 상품 이라서   무난하고 맛도  좋은거 같음
52,3,4085,쏘는 맛이 다르다
52,4,3616,개인적으로 맥주도 맛있는것을 좋아하는 편인데..  KBG가 마실때 맛있어요..  물론 시원한 맛은 일반맥주보다 조금 부족하지만..
52,5,3239,맛이 다른 맥주와는 다르다
52,6,1361,맛이 다른것들과 약간다름
52,7,5406,일반 맥주와는 조금 다른 특유한 향이 좋아서
52,8,457,일반 맥주와는 다른 맛을 느낄 수 있다(흑맥이라서)
52,9,1746,일반 맥주 와 달리 목넘김이 부드러워서 가장 선호를 한다.
52,10,9018,"일반적으로 많이 상용화 되어있다. 

그냥 일반 보통의 기본적인 맥주인것같다."
52,11,729,좀 색달라 보여서
52,12,9432,일반적인 맥주와 다른 독특한 향과 맛. 산미구엘 특유의 맛이 존재하기 때문.
52,13,7788,맛이 있다. 밀맥주라서 일반 맥주와 맛이 다른데 내 입맛에 맞음.
52,14,6486,일반적이다
52,15,9365,"다른 맥주와는 다르게 칼로리가 33%낮다고 하여,."
52,16,6079,맛이 다른 맥주와 다르게 입에 맞아서
52,17,364,다른 맥주와 다르게 목넘김이 좋다
52,18,6341,맥주맛이 다르다.
52,19,10069,일반적으로 맥주구입시 눈에 잘띔
52,20,3727,일반 맥주의 쌉싸르한 맛이 아닌 달콤한 레몬맛이 좋아서
52,21,10338,맛이다른것같다
52,22,4556,맛이 확실히 다름
